method,anomaly_type,pipeline_size,trial,true_root_cause,target_node,rank,top1,top3,top5,reciprocal_rank,false_rc_rate_k5,elapsed_ms,convergence_iters
APA-RCA-v3,A2_etl_logic_error,medium_real,11,ETL_FX_STOCK_2_PRICE,REPORT_LIMIT,3,0,1,1,0.3333333333333333,0.8,70.37591934204102,9
AnomalyOnly,A2_etl_logic_error,medium_real,11,ETL_FX_STOCK_2_PRICE,REPORT_LIMIT,2,0,1,1,0.5,0.8,0.02002716064453125,1
Schema-Constraint,A2_etl_logic_error,medium_real,11,ETL_FX_STOCK_2_PRICE,REPORT_LIMIT,56,0,0,0,0.017857142857142856,1.0,0.0,0
APA-RCA-v2,A2_etl_logic_error,medium_real,12,ETL_FX_STOCK_8_PRICE,REPORT_LIMIT,4,0,0,1,0.25,0.8,101.05204582214355,9
APA-RCA-v3,A2_etl_logic_error,medium_real,12,ETL_FX_STOCK_8_PRICE,REPORT_LIMIT,4,0,0,1,0.25,0.8,49.286842346191406,9
AnomalyOnly,A2_etl_logic_error,medium_real,12,ETL_FX_STOCK_8_PRICE,REPORT_LIMIT,7,0,0,0,0.14285714285714285,1.0,0.019311904907226562,1
Schema-Constraint,A2_etl_logic_error,medium_real,12,ETL_FX_STOCK_8_PRICE,REPORT_LIMIT,62,0,0,0,0.016129032258064516,1.0,0.0,0
APA-RCA-v2,A2_etl_logic_error,medium_real,13,ETL_FX_STOCK_11_PRICE,REPORT_LIMIT,4,0,0,1,0.25,0.8,7.622957229614258,9
APA-RCA-v3,A2_etl_logic_error,medium_real,13,ETL_FX_STOCK_11_PRICE,REPORT_LIMIT,4,0,0,1,0.25,0.8,29.794931411743164,9
AnomalyOnly,A2_etl_logic_error,medium_real,13,ETL_FX_STOCK_11_PRICE,REPORT_LIMIT,6,0,0,0,0.16666666666666666,1.0,0.017881393432617188,1
Schema-Constraint,A2_etl_logic_error,medium_real,13,ETL_FX_STOCK_11_PRICE,REPORT_LIMIT,65,0,0,0,0.015384615384615385,1.0,0.0,0
APA-RCA-v2,A2_etl_logic_error,medium_real,14,ETL_FX_STOCK_2_PRICE,REPORT_LIMIT,3,0,1,1,0.3333333333333333,0.8,195.7108974456787,9
APA-RCA-v3,A2_etl_logic_error,medium_real,14,ETL_FX_STOCK_2_PRICE,REPORT_LIMIT,3,0,1,1,0.3333333333333333,0.8,60.280799865722656,9
AnomalyOnly,A2_etl_logic_error,medium_real,14,ETL_FX_STOCK_2_PRICE,REPORT_LIMIT,2,0,1,1,0.5,0.8,0.03409385681152344,1
Schema-Constraint,A2_etl_logic_error,medium_real,14,ETL_FX_STOCK_2_PRICE,REPORT_LIMIT,56,0,0,0,0.017857142857142856,1.0,0.0,0
APA-RCA-v2,A2_etl_logic_error,medium_real,15,ETL_FX_STOCK_12_PRICE,REPORT_LIMIT,3,0,1,1,0.3333333333333333,0.8,48.07615280151367,9
APA-RCA-v3,A2_etl_logic_error,medium_real,15,ETL_FX_STOCK_12_PRICE,REPORT_LIMIT,3,0,1,1,0.3333333333333333,0.8,30.891895294189453,9
AnomalyOnly,A2_etl_logic_error,medium_real,15,ETL_FX_STOCK_12_PRICE,REPORT_LIMIT,2,0,1,1,0.5,0.8,0.019073486328125,1
Schema-Constraint,A2_etl_logic_error,medium_real,15,ETL_FX_STOCK_12_PRICE,REPORT_LIMIT,66,0,0,0,0.015151515151515152,1.0,0.0,0
APA-RCA-v2,A2_etl_logic_error,medium_real,16,ETL_FX_STOCK_7_PRICE,REPORT_LIMIT,4,0,0,1,0.25,0.8,2.039670944213867,9
APA-RCA-v3,A2_etl_logic_error,medium_real,16,ETL_FX_STOCK_7_PRICE,REPORT_LIMIT,4,0,0,1,0.25,0.8,3.283977508544922,9
AnomalyOnly,A2_etl_logic_error,medium_real,16,ETL_FX_STOCK_7_PRICE,REPORT_LIMIT,7,0,0,0,0.14285714285714285,1.0,0.016689300537109375,1
Schema-Constraint,A2_etl_logic_error,medium_real,16,ETL_FX_STOCK_7_PRICE,REPORT_LIMIT,61,0,0,0,0.01639344262295082,1.0,0.0,0
APA-RCA-v2,A2_etl_logic_error,medium_real,17,ETL_FX_STOCK_9_PRICE,REPORT_LIMIT,3,0,1,1,0.3333333333333333,0.8,1.9142627716064453,9
APA-RCA-v3,A2_etl_logic_error,medium_real,17,ETL_FX_STOCK_9_PRICE,REPORT_LIMIT,3,0,1,1,0.3333333333333333,0.8,1.3518333435058594,9
AnomalyOnly,A2_etl_logic_error,medium_real,17,ETL_FX_STOCK_9_PRICE,REPORT_LIMIT,6,0,0,0,0.16666666666666666,1.0,0.015974044799804688,1
Schema-Constraint,A2_etl_logic_error,medium_real,17,ETL_FX_STOCK_9_PRICE,REPORT_LIMIT,63,0,0,0,0.015873015873015872,1.0,0.0,0
APA-RCA-v2,A2_etl_logic_error,medium_real,18,ETL_FX_STOCK_11_PRICE,REPORT_LIMIT,4,0,0,1,0.25,0.8,1.4729499816894531,9
APA-RCA-v3,A2_etl_logic_error,medium_real,18,ETL_FX_STOCK_11_PRICE,REPORT_LIMIT,4,0,0,1,0.25,0.8,1.4090538024902344,9
AnomalyOnly,A2_etl_logic_error,medium_real,18,ETL_FX_STOCK_11_PRICE,REPORT_LIMIT,6,0,0,0,0.16666666666666666,1.0,0.01621246337890625,1
Schema-Constraint,A2_etl_logic_error,medium_real,18,ETL_FX_STOCK_11_PRICE,REPORT_LIMIT,65,0,0,0,0.015384615384615385,1.0,0.0,0
APA-RCA-v2,A2_etl_logic_error,medium_real,19,ETL_FX_STOCK_8_PRICE,REPORT_LIMIT,4,0,0,1,0.25,0.8,4.487752914428711,9
APA-RCA-v3,A2_etl_logic_error,medium_real,19,ETL_FX_STOCK_8_PRICE,REPORT_LIMIT,4,0,0,1,0.25,0.8,1.3909339904785156,9
AnomalyOnly,A2_etl_logic_error,medium_real,19,ETL_FX_STOCK_8_PRICE,REPORT_LIMIT,7,0,0,0,0.14285714285714285,1.0,0.015974044799804688,1
Schema-Constraint,A2_etl_logic_error,medium_real,19,ETL_FX_STOCK_8_PRICE,REPORT_LIMIT,62,0,0,0,0.016129032258064516,1.0,0.0,0
APA-RCA-v2,A2_etl_logic_error,medium_real,20,ETL_FX_STOCK_11_PRICE,REPORT_LIMIT,4,0,0,1,0.25,0.8,27.412891387939453,9
APA-RCA-v3,A2_etl_logic_error,medium_real,20,ETL_FX_STOCK_11_PRICE,REPORT_LIMIT,4,0,0,1,0.25,0.8,4.909992218017578,9
AnomalyOnly,A2_etl_logic_error,medium_real,20,ETL_FX_STOCK_11_PRICE,REPORT_LIMIT,6,0,0,0,0.16666666666666666,1.0,0.02384185791015625,1
Schema-Constraint,A2_etl_logic_error,medium_real,20,ETL_FX_STOCK_11_PRICE,REPORT_LIMIT,65,0,0,0,0.015384615384615385,1.0,0.0,0
APA-RCA-v2,A2_etl_logic_error,medium_real,21,ETL_FX_STOCK_4_PRICE,REPORT_LIMIT,3,0,1,1,0.3333333333333333,0.8,1.4522075653076172,9
APA-RCA-v3,A2_etl_logic_error,medium_real,21,ETL_FX_STOCK_4_PRICE,REPORT_LIMIT,3,0,1,1,0.3333333333333333,0.8,1.361846923828125,9
AnomalyOnly,A2_etl_logic_error,medium_real,21,ETL_FX_STOCK_4_PRICE,REPORT_LIMIT,2,0,1,1,0.5,0.8,0.01621246337890625,1
Schema-Constraint,A2_etl_logic_error,medium_real,21,ETL_FX_STOCK_4_PRICE,REPORT_LIMIT,58,0,0,0,0.017241379310344827,1.0,0.0,0
APA-RCA-v2,A2_etl_logic_error,medium_real,22,ETL_FX_STOCK_10_PRICE,REPORT_LIMIT,3,0,1,1,0.3333333333333333,0.8,2.807140350341797,9
APA-RCA-v3,A2_etl_logic_error,medium_real,22,ETL_FX_STOCK_10_PRICE,REPORT_LIMIT,3,0,1,1,0.3333333333333333,0.8,1.363992691040039,9
AnomalyOnly,A2_etl_logic_error,medium_real,22,ETL_FX_STOCK_10_PRICE,REPORT_LIMIT,6,0,0,0,0.16666666666666666,1.0,0.015974044799804688,1
Schema-Constraint,A2_etl_logic_error,medium_real,22,ETL_FX_STOCK_10_PRICE,REPORT_LIMIT,64,0,0,0,0.015625,1.0,0.0,0
APA-RCA-v2,A2_etl_logic_error,medium_real,23,ETL_FX_STOCK_1_PRICE,REPORT_LIMIT,3,0,1,1,0.3333333333333333,0.8,1.4510154724121094,9
APA-RCA-v3,A2_etl_logic_error,medium_real,23,ETL_FX_STOCK_1_PRICE,REPORT_LIMIT,3,0,1,1,0.3333333333333333,0.8,1.3759136199951172,9
AnomalyOnly,A2_etl_logic_error,medium_real,23,ETL_FX_STOCK_1_PRICE,REPORT_LIMIT,2,0,1,1,0.5,0.8,0.015020370483398438,1
Schema-Constraint,A2_etl_logic_error,medium_real,23,ETL_FX_STOCK_1_PRICE,REPORT_LIMIT,55,0,0,0,0.01818181818181818,1.0,0.0,0
APA-RCA-v2,A2_etl_logic_error,medium_real,24,ETL_FX_STOCK_5_PRICE,REPORT_LIMIT,5,0,0,1,0.2,0.8,1.8889904022216797,9
APA-RCA-v3,A2_etl_logic_error,medium_real,24,ETL_FX_STOCK_5_PRICE,REPORT_LIMIT,5,0,0,1,0.2,0.8,1.3217926025390625,9
AnomalyOnly,A2_etl_logic_error,medium_real,24,ETL_FX_STOCK_5_PRICE,REPORT_LIMIT,8,0,0,0,0.125,1.0,0.0171661376953125,1
Schema-Constraint,A2_etl_logic_error,medium_real,24,ETL_FX_STOCK_5_PRICE,REPORT_LIMIT,59,0,0,0,0.01694915254237288,1.0,0.0,0
APA-RCA-v2,A2_etl_logic_error,medium_real,25,ETL_FX_STOCK_7_PRICE,REPORT_LIMIT,4,0,0,1,0.25,0.8,1.4290809631347656,9
APA-RCA-v3,A2_etl_logic_error,medium_real,25,ETL_FX_STOCK_7_PRICE,REPORT_LIMIT,4,0,0,1,0.25,0.8,1.8451213836669922,9
AnomalyOnly,A2_etl_logic_error,medium_real,25,ETL_FX_STOCK_7_PRICE,REPORT_LIMIT,7,0,0,0,0.14285714285714285,1.0,0.015974044799804688,1
Schema-Constraint,A2_etl_logic_error,medium_real,25,ETL_FX_STOCK_7_PRICE,REPORT_LIMIT,61,0,0,0,0.01639344262295082,1.0,0.0,0
APA-RCA-v2,A2_etl_logic_error,medium_real,26,ETL_FX_STOCK_11_PRICE,REPORT_LIMIT,4,0,0,1,0.25,0.8,10.293960571289062,9
APA-RCA-v3,A2_etl_logic_error,medium_real,26,ETL_FX_STOCK_11_PRICE,REPORT_LIMIT,4,0,0,1,0.25,0.8,1.3799667358398438,9
AnomalyOnly,A2_etl_logic_error,medium_real,26,ETL_FX_STOCK_11_PRICE,REPORT_LIMIT,6,0,0,0,0.16666666666666666,1.0,0.015974044799804688,1
Schema-Constraint,A2_etl_logic_error,medium_real,26,ETL_FX_STOCK_11_PRICE,REPORT_LIMIT,65,0,0,0,0.015384615384615385,1.0,0.0,0
APA-RCA-v2,A2_etl_logic_error,medium_real,27,ETL_FX_STOCK_1_PRICE,REPORT_LIMIT,3,0,1,1,0.3333333333333333,0.8,1.6300678253173828,9
APA-RCA-v3,A2_etl_logic_error,medium_real,27,ETL_FX_STOCK_1_PRICE,REPORT_LIMIT,3,0,1,1,0.3333333333333333,0.8,1.3298988342285156,9
AnomalyOnly,A2_etl_logic_error,medium_real,27,ETL_FX_STOCK_1_PRICE,REPORT_LIMIT,2,0,1,1,0.5,0.8,0.015974044799804688,1
Schema-Constraint,A2_etl_logic_error,medium_real,27,ETL_FX_STOCK_1_PRICE,REPORT_LIMIT,55,0,0,0,0.01818181818181818,1.0,0.0,0
APA-RCA-v2,A2_etl_logic_error,medium_real,28,ETL_FX_STOCK_8_PRICE,REPORT_LIMIT,4,0,0,1,0.25,0.8,1.416921615600586,9
APA-RCA-v3,A2_etl_logic_error,medium_real,28,ETL_FX_STOCK_8_PRICE,REPORT_LIMIT,4,0,0,1,0.25,0.8,1.3811588287353516,9
AnomalyOnly,A2_etl_logic_error,medium_real,28,ETL_FX_STOCK_8_PRICE,REPORT_LIMIT,7,0,0,0,0.14285714285714285,1.0,0.015974044799804688,1
Schema-Constraint,A2_etl_logic_error,medium_real,28,ETL_FX_STOCK_8_PRICE,REPORT_LIMIT,62,0,0,0,0.016129032258064516,1.0,0.0,0
APA-RCA-v2,A2_etl_logic_error,medium_real,29,ETL_FX_STOCK_12_PRICE,REPORT_LIMIT,3,0,1,1,0.3333333333333333,0.8,2.5098323822021484,9
APA-RCA-v3,A2_etl_logic_error,medium_real,29,ETL_FX_STOCK_12_PRICE,REPORT_LIMIT,3,0,1,1,0.3333333333333333,0.8,1.3649463653564453,9
AnomalyOnly,A2_etl_logic_error,medium_real,29,ETL_FX_STOCK_12_PRICE,REPORT_LIMIT,2,0,1,1,0.5,0.8,0.01621246337890625,1
Schema-Constraint,A2_etl_logic_error,medium_real,29,ETL_FX_STOCK_12_PRICE,REPORT_LIMIT,66,0,0,0,0.015151515151515152,1.0,0.0,0
APA-RCA-v2,A3_feature_calc_error,medium_real,0,FEAT_VOL20_STOCK_11_PRICE,REPORT_LIMIT,4,0,0,1,0.25,0.8,1.8849372863769531,9
APA-RCA-v3,A3_feature_calc_error,medium_real,0,FEAT_VOL20_STOCK_11_PRICE,REPORT_LIMIT,4,0,0,1,0.25,0.8,3.015279769897461,9
AnomalyOnly,A3_feature_calc_error,medium_real,0,FEAT_VOL20_STOCK_11_PRICE,REPORT_LIMIT,8,0,0,0,0.125,1.0,0.015735626220703125,1
Schema-Constraint,A3_feature_calc_error,medium_real,0,FEAT_VOL20_STOCK_11_PRICE,REPORT_LIMIT,101,0,0,0,0.009900990099009901,1.0,0.0,0
APA-RCA-v2,A3_feature_calc_error,medium_real,1,FEAT_VOL20_STOCK_6_PRICE,REPORT_LIMIT,3,0,1,1,0.3333333333333333,0.8,1.3930797576904297,9
APA-RCA-v3,A3_feature_calc_error,medium_real,1,FEAT_VOL20_STOCK_6_PRICE,REPORT_LIMIT,3,0,1,1,0.3333333333333333,0.8,1.5439987182617188,9
AnomalyOnly,A3_feature_calc_error,medium_real,1,FEAT_VOL20_STOCK_6_PRICE,REPORT_LIMIT,1,1,1,1,1.0,0.8,0.014781951904296875,1
Schema-Constraint,A3_feature_calc_error,medium_real,1,FEAT_VOL20_STOCK_6_PRICE,REPORT_LIMIT,96,0,0,0,0.010416666666666666,1.0,0.0,0
APA-RCA-v2,A3_feature_calc_error,medium_real,2,FEAT_VOL20_STOCK_11_PRICE,REPORT_LIMIT,4,0,0,1,0.25,0.8,8.16488265991211,9
APA-RCA-v3,A3_feature_calc_error,medium_real,2,FEAT_VOL20_STOCK_11_PRICE,REPORT_LIMIT,4,0,0,1,0.25,0.8,1.3499259948730469,9
AnomalyOnly,A3_feature_calc_error,medium_real,2,FEAT_VOL20_STOCK_11_PRICE,REPORT_LIMIT,8,0,0,0,0.125,1.0,0.015020370483398438,1
Schema-Constraint,A3_feature_calc_error,medium_real,2,FEAT_VOL20_STOCK_11_PRICE,REPORT_LIMIT,101,0,0,0,0.009900990099009901,1.0,0.0,0
APA-RCA-v2,A3_feature_calc_error,medium_real,3,FEAT_VOL20_STOCK_10_PRICE,REPORT_LIMIT,4,0,0,1,0.25,0.8,1.4061927795410156,9
APA-RCA-v3,A3_feature_calc_error,medium_real,3,FEAT_VOL20_STOCK_10_PRICE,REPORT_LIMIT,4,0,0,1,0.25,0.8,1.3282299041748047,9
AnomalyOnly,A3_feature_calc_error,medium_real,3,FEAT_VOL20_STOCK_10_PRICE,REPORT_LIMIT,8,0,0,0,0.125,1.0,0.015020370483398438,1
Schema-Constraint,A3_feature_calc_error,medium_real,3,FEAT_VOL20_STOCK_10_PRICE,REPORT_LIMIT,100,0,0,0,0.01,1.0,0.0,0
APA-RCA-v2,A3_feature_calc_error,medium_real,4,FEAT_VOL20_STOCK_9_PRICE,REPORT_LIMIT,3,0,1,1,0.3333333333333333,0.8,39.08205032348633,9
APA-RCA-v3,A3_feature_calc_error,medium_real,4,FEAT_VOL20_STOCK_9_PRICE,REPORT_LIMIT,3,0,1,1,0.3333333333333333,0.8,2.209901809692383,9
AnomalyOnly,A3_feature_calc_error,medium_real,4,FEAT_VOL20_STOCK_9_PRICE,REPORT_LIMIT,1,1,1,1,1.0,0.8,0.016927719116210938,1
Schema-Constraint,A3_feature_calc_error,medium_real,4,FEAT_VOL20_STOCK_9_PRICE,REPORT_LIMIT,99,0,0,0,0.010101010101010102,1.0,0.0,0
APA-RCA-v2,A3_feature_calc_error,medium_real,5,FEAT_VOL20_STOCK_9_PRICE,REPORT_LIMIT,3,0,1,1,0.3333333333333333,0.8,1.7979145050048828,9
APA-RCA-v3,A3_feature_calc_error,medium_real,5,FEAT_VOL20_STOCK_9_PRICE,REPORT_LIMIT,3,0,1,1,0.3333333333333333,0.8,1.3239383697509766,9
AnomalyOnly,A3_feature_calc_error,medium_real,5,FEAT_VOL20_STOCK_9_PRICE,REPORT_LIMIT,1,1,1,1,1.0,0.8,0.015974044799804688,1
Schema-Constraint,A3_feature_calc_error,medium_real,5,FEAT_VOL20_STOCK_9_PRICE,REPORT_LIMIT,99,0,0,0,0.010101010101010102,1.0,0.0,0
APA-RCA-v2,A3_feature_calc_error,medium_real,6,FEAT_VOL20_STOCK_6_PRICE,REPORT_LIMIT,3,0,1,1,0.3333333333333333,0.8,1.7290115356445312,9
APA-RCA-v3,A3_feature_calc_error,medium_real,6,FEAT_VOL20_STOCK_6_PRICE,REPORT_LIMIT,3,0,1,1,0.3333333333333333,0.8,1.3608932495117188,9
AnomalyOnly,A3_feature_calc_error,medium_real,6,FEAT_VOL20_STOCK_6_PRICE,REPORT_LIMIT,1,1,1,1,1.0,0.8,0.015974044799804688,1
Schema-Constraint,A3_feature_calc_error,medium_real,6,FEAT_VOL20_STOCK_6_PRICE,REPORT_LIMIT,96,0,0,0,0.010416666666666666,1.0,0.0,0
APA-RCA-v2,A3_feature_calc_error,medium_real,7,FEAT_VOL20_STOCK_12_PRICE,REPORT_LIMIT,3,0,1,1,0.3333333333333333,0.8,37.16611862182617,9
APA-RCA-v3,A3_feature_calc_error,medium_real,7,FEAT_VOL20_STOCK_12_PRICE,REPORT_LIMIT,3,0,1,1,0.3333333333333333,0.8,22.26734161376953,9
AnomalyOnly,A3_feature_calc_error,medium_real,7,FEAT_VOL20_STOCK_12_PRICE,REPORT_LIMIT,1,1,1,1,1.0,0.8,0.0171661376953125,1
Schema-Constraint,A3_feature_calc_error,medium_real,7,FEAT_VOL20_STOCK_12_PRICE,REPORT_LIMIT,102,0,0,0,0.00980392156862745,1.0,0.0,0
APA-RCA-v2,A3_feature_calc_error,medium_real,8,FEAT_VOL20_STOCK_9_PRICE,REPORT_LIMIT,3,0,1,1,0.3333333333333333,0.8,3.1180381774902344,9
APA-RCA-v3,A3_feature_calc_error,medium_real,8,FEAT_VOL20_STOCK_9_PRICE,REPORT_LIMIT,3,0,1,1,0.3333333333333333,0.8,1.8448829650878906,9
AnomalyOnly,A3_feature_calc_error,medium_real,8,FEAT_VOL20_STOCK_9_PRICE,REPORT_LIMIT,1,1,1,1,1.0,0.8,0.015735626220703125,1
Schema-Constraint,A3_feature_calc_error,medium_real,8,FEAT_VOL20_STOCK_9_PRICE,REPORT_LIMIT,99,0,0,0,0.010101010101010102,1.0,0.0,0
APA-RCA-v2,A3_feature_calc_error,medium_real,9,FEAT_VOL20_STOCK_6_PRICE,REPORT_LIMIT,3,0,1,1,0.3333333333333333,0.8,1.405954360961914,9
APA-RCA-v3,A3_feature_calc_error,medium_real,9,FEAT_VOL20_STOCK_6_PRICE,REPORT_LIMIT,3,0,1,1,0.3333333333333333,0.8,1.352071762084961,9
AnomalyOnly,A3_feature_calc_error,medium_real,9,FEAT_VOL20_STOCK_6_PRICE,REPORT_LIMIT,1,1,1,1,1.0,0.8,0.0152587890625,1
Schema-Constraint,A3_feature_calc_error,medium_real,9,FEAT_VOL20_STOCK_6_PRICE,REPORT_LIMIT,96,0,0,0,0.010416666666666666,1.0,0.0,0
APA-RCA-v2,A3_feature_calc_error,medium_real,10,FEAT_VOL20_STOCK_10_PRICE,REPORT_LIMIT,4,0,0,1,0.25,0.8,1.5261173248291016,9
APA-RCA-v3,A3_feature_calc_error,medium_real,10,FEAT_VOL20_STOCK_10_PRICE,REPORT_LIMIT,4,0,0,1,0.25,0.8,1.3718605041503906,9
AnomalyOnly,A3_feature_calc_error,medium_real,10,FEAT_VOL20_STOCK_10_PRICE,REPORT_LIMIT,8,0,0,0,0.125,1.0,0.015974044799804688,1
Schema-Constraint,A3_feature_calc_error,medium_real,10,FEAT_VOL20_STOCK_10_PRICE,REPORT_LIMIT,100,0,0,0,0.01,1.0,0.0,0
APA-RCA-v2,A3_feature_calc_error,medium_real,11,FEAT_VOL20_STOCK_2_PRICE,REPORT_LIMIT,3,0,1,1,0.3333333333333333,0.8,1.415252685546875,9
APA-RCA-v3,A3_feature_calc_error,medium_real,11,FEAT_VOL20_STOCK_2_PRICE,REPORT_LIMIT,3,0,1,1,0.3333333333333333,0.8,2.276897430419922,9
AnomalyOnly,A3_feature_calc_error,medium_real,11,FEAT_VOL20_STOCK_2_PRICE,REPORT_LIMIT,1,1,1,1,1.0,0.8,0.015974044799804688,1
Schema-Constraint,A3_feature_calc_error,medium_real,11,FEAT_VOL20_STOCK_2_PRICE,REPORT_LIMIT,92,0,0,0,0.010869565217391304,1.0,0.0,0
APA-RCA-v2,A3_feature_calc_error,medium_real,12,FEAT_VOL20_STOCK_8_PRICE,REPORT_LIMIT,3,0,1,1,0.3333333333333333,0.8,1.3802051544189453,9
APA-RCA-v3,A3_feature_calc_error,medium_real,12,FEAT_VOL20_STOCK_8_PRICE,REPORT_LIMIT,3,0,1,1,0.3333333333333333,0.8,2.3648738861083984,9
AnomalyOnly,A3_feature_calc_error,medium_real,12,FEAT_VOL20_STOCK_8_PRICE,REPORT_LIMIT,1,1,1,1,1.0,0.8,0.01621246337890625,1
Schema-Constraint,A3_feature_calc_error,medium_real,12,FEAT_VOL20_STOCK_8_PRICE,REPORT_LIMIT,98,0,0,0,0.01020408163265306,1.0,0.0,0
APA-RCA-v2,A3_feature_calc_error,medium_real,13,FEAT_VOL20_STOCK_11_PRICE,REPORT_LIMIT,4,0,0,1,0.25,0.8,1.8589496612548828,9
APA-RCA-v3,A3_feature_calc_error,medium_real,13,FEAT_VOL20_STOCK_11_PRICE,REPORT_LIMIT,4,0,0,1,0.25,0.8,1.3408660888671875,9
AnomalyOnly,A3_feature_calc_error,medium_real,13,FEAT_VOL20_STOCK_11_PRICE,REPORT_LIMIT,8,0,0,0,0.125,1.0,0.015020370483398438,1
Schema-Constraint,A3_feature_calc_error,medium_real,13,FEAT_VOL20_STOCK_11_PRICE,REPORT_LIMIT,101,0,0,0,0.009900990099009901,1.0,0.0,0
APA-RCA-v2,A3_feature_calc_error,medium_real,14,FEAT_VOL20_STOCK_2_PRICE,REPORT_LIMIT,3,0,1,1,0.3333333333333333,0.8,2.6030540466308594,9
APA-RCA-v3,A3_feature_calc_error,medium_real,14,FEAT_VOL20_STOCK_2_PRICE,REPORT_LIMIT,3,0,1,1,0.3333333333333333,0.8,1.3298988342285156,9
AnomalyOnly,A3_feature_calc_error,medium_real,14,FEAT_VOL20_STOCK_2_PRICE,REPORT_LIMIT,1,1,1,1,1.0,0.8,0.01621246337890625,1
Schema-Constraint,A3_feature_calc_error,medium_real,14,FEAT_VOL20_STOCK_2_PRICE,REPORT_LIMIT,92,0,0,0,0.010869565217391304,1.0,0.0,0
APA-RCA-v2,A3_feature_calc_error,medium_real,15,FEAT_VOL20_STOCK_12_PRICE,REPORT_LIMIT,3,0,1,1,0.3333333333333333,0.8,1.3890266418457031,9
APA-RCA-v3,A3_feature_calc_error,medium_real,15,FEAT_VOL20_STOCK_12_PRICE,REPORT_LIMIT,3,0,1,1,0.3333333333333333,0.8,1.363992691040039,9
AnomalyOnly,A3_feature_calc_error,medium_real,15,FEAT_VOL20_STOCK_12_PRICE,REPORT_LIMIT,1,1,1,1,1.0,0.8,0.015974044799804688,1
Schema-Constraint,A3_feature_calc_error,medium_real,15,FEAT_VOL20_STOCK_12_PRICE,REPORT_LIMIT,102,0,0,0,0.00980392156862745,1.0,0.0,0
APA-RCA-v2,A3_feature_calc_error,medium_real,16,FEAT_VOL20_STOCK_7_PRICE,REPORT_LIMIT,3,0,1,1,0.3333333333333333,0.8,1.4431476593017578,9
APA-RCA-v3,A3_feature_calc_error,medium_real,16,FEAT_VOL20_STOCK_7_PRICE,REPORT_LIMIT,3,0,1,1,0.3333333333333333,0.8,1.33514404296875,9
AnomalyOnly,A3_feature_calc_error,medium_real,16,FEAT_VOL20_STOCK_7_PRICE,REPORT_LIMIT,1,1,1,1,1.0,0.8,0.0152587890625,1
Schema-Constraint,A3_feature_calc_error,medium_real,16,FEAT_VOL20_STOCK_7_PRICE,REPORT_LIMIT,97,0,0,0,0.010309278350515464,1.0,0.0,0
APA-RCA-v2,A3_feature_calc_error,medium_real,17,FEAT_VOL20_STOCK_9_PRICE,REPORT_LIMIT,3,0,1,1,0.3333333333333333,0.8,1.9009113311767578,9
APA-RCA-v3,A3_feature_calc_error,medium_real,17,FEAT_VOL20_STOCK_9_PRICE,REPORT_LIMIT,3,0,1,1,0.3333333333333333,0.8,1.3630390167236328,9
AnomalyOnly,A3_feature_calc_error,medium_real,17,FEAT_VOL20_STOCK_9_PRICE,REPORT_LIMIT,1,1,1,1,1.0,0.8,0.015974044799804688,1
Schema-Constraint,A3_feature_calc_error,medium_real,17,FEAT_VOL20_STOCK_9_PRICE,REPORT_LIMIT,99,0,0,0,0.010101010101010102,1.0,0.0,0
APA-RCA-v2,A3_feature_calc_error,medium_real,18,FEAT_VOL20_STOCK_11_PRICE,REPORT_LIMIT,4,0,0,1,0.25,0.8,1.4281272888183594,9
APA-RCA-v3,A3_feature_calc_error,medium_real,18,FEAT_VOL20_STOCK_11_PRICE,REPORT_LIMIT,4,0,0,1,0.25,0.8,1.3577938079833984,9
AnomalyOnly,A3_feature_calc_error,medium_real,18,FEAT_VOL20_STOCK_11_PRICE,REPORT_LIMIT,8,0,0,0,0.125,1.0,0.01621246337890625,1
Schema-Constraint,A3_feature_calc_error,medium_real,18,FEAT_VOL20_STOCK_11_PRICE,REPORT_LIMIT,101,0,0,0,0.009900990099009901,1.0,0.0,0
APA-RCA-v2,A3_feature_calc_error,medium_real,19,FEAT_VOL20_STOCK_8_PRICE,REPORT_LIMIT,3,0,1,1,0.3333333333333333,0.8,1.67083740234375,9
APA-RCA-v3,A3_feature_calc_error,medium_real,19,FEAT_VOL20_STOCK_8_PRICE,REPORT_LIMIT,3,0,1,1,0.3333333333333333,0.8,1.3458728790283203,9
AnomalyOnly,A3_feature_calc_error,medium_real,19,FEAT_VOL20_STOCK_8_PRICE,REPORT_LIMIT,1,1,1,1,1.0,0.8,0.015735626220703125,1
Schema-Constraint,A3_feature_calc_error,medium_real,19,FEAT_VOL20_STOCK_8_PRICE,REPORT_LIMIT,98,0,0,0,0.01020408163265306,1.0,0.0,0
APA-RCA-v2,A3_feature_calc_error,medium_real,20,FEAT_VOL20_STOCK_11_PRICE,REPORT_LIMIT,4,0,0,1,0.25,0.8,1.4789104461669922,9
APA-RCA-v3,A3_feature_calc_error,medium_real,20,FEAT_VOL20_STOCK_11_PRICE,REPORT_LIMIT,4,0,0,1,0.25,0.8,1.3980865478515625,9
AnomalyOnly,A3_feature_calc_error,medium_real,20,FEAT_VOL20_STOCK_11_PRICE,REPORT_LIMIT,8,0,0,0,0.125,1.0,0.016927719116210938,1
Schema-Constraint,A3_feature_calc_error,medium_real,20,FEAT_VOL20_STOCK_11_PRICE,REPORT_LIMIT,101,0,0,0,0.009900990099009901,1.0,0.0,0
