method,anomaly_type,pipeline_size,trial,true_root_cause,target_node,rank,top1,top3,top5,reciprocal_rank,false_rc_rate_k5,elapsed_ms,convergence_iters,combination
CVAE+ResGCN,A5_downstream_masking,medium_real,27,SRC_STOCK_1_PRICE,REPORT_STRESS,3,0,1,1,0.3333333333333333,0.8,45.06707191467285,9,CVAE+ResGCN
CVAE+ResGCN,A5_downstream_masking,medium_real,28,SRC_STOCK_8_PRICE,REPORT_STRESS,3,0,1,1,0.3333333333333333,0.8,33.57410430908203,9,CVAE+ResGCN
CVAE+ResGCN,A5_downstream_masking,medium_real,29,SRC_STOCK_12_PRICE,REPORT_STRESS,4,0,0,1,0.25,0.8,52.78801918029785,9,CVAE+ResGCN
CVAE+ResGCN,A6_multi_source,medium_real,0,SRC_STOCK_8_PRICE,REPORT_STRESS,1,1,1,1,1.0,0.8,32.19008445739746,9,CVAE+ResGCN
CVAE+ResGCN,A6_multi_source,medium_real,1,SRC_STOCK_6_PRICE,REPORT_STRESS,1,1,1,1,1.0,0.8,35.15005111694336,9,CVAE+ResGCN
CVAE+ResGCN,A6_multi_source,medium_real,2,SRC_STOCK_3_PRICE,REPORT_STRESS,1,1,1,1,1.0,0.8,55.63712120056152,9,CVAE+ResGCN
CVAE+ResGCN,A6_multi_source,medium_real,3,SRC_STOCK_1_PRICE,REPORT_STRESS,1,1,1,1,1.0,0.8,39.03627395629883,9,CVAE+ResGCN
CVAE+ResGCN,A6_multi_source,medium_real,4,SRC_STOCK_8_PRICE,REPORT_STRESS,1,1,1,1,1.0,0.8,30.84111213684082,9,CVAE+ResGCN
CVAE+ResGCN,A6_multi_source,medium_real,5,SRC_STOCK_9_PRICE,REPORT_STRESS,1,1,1,1,1.0,0.8,25.172948837280273,9,CVAE+ResGCN
CVAE+ResGCN,A6_multi_source,medium_real,6,SRC_STOCK_5_PRICE,REPORT_STRESS,1,1,1,1,1.0,0.8,37.12201118469238,9,CVAE+ResGCN
CVAE+ResGCN,A6_multi_source,medium_real,7,SRC_STOCK_10_PRICE,REPORT_STRESS,1,1,1,1,1.0,0.8,33.772945404052734,9,CVAE+ResGCN
CVAE+ResGCN,A6_multi_source,medium_real,8,SRC_STOCK_4_PRICE,REPORT_STRESS,1,1,1,1,1.0,0.8,24.691104888916016,9,CVAE+ResGCN
CVAE+ResGCN,A6_multi_source,medium_real,9,SRC_STOCK_10_PRICE,REPORT_STRESS,1,1,1,1,1.0,0.8,34.75594520568848,9,CVAE+ResGCN
CVAE+ResGCN,A6_multi_source,medium_real,10,SRC_STOCK_4_PRICE,REPORT_STRESS,1,1,1,1,1.0,0.8,29.030323028564453,9,CVAE+ResGCN
CVAE+ResGCN,A6_multi_source,medium_real,11,SRC_STOCK_2_PRICE,REPORT_STRESS,1,1,1,1,1.0,0.8,58.318138122558594,9,CVAE+ResGCN
CVAE+ResGCN,A6_multi_source,medium_real,12,SRC_STOCK_3_PRICE,REPORT_STRESS,1,1,1,1,1.0,0.8,35.694122314453125,9,CVAE+ResGCN
CVAE+ResGCN,A6_multi_source,medium_real,13,SRC_STOCK_10_PRICE,REPORT_STRESS,1,1,1,1,1.0,0.8,35.260915756225586,9,CVAE+ResGCN
CVAE+ResGCN,A6_multi_source,medium_real,14,SRC_STOCK_8_PRICE,REPORT_STRESS,1,1,1,1,1.0,0.8,38.03396224975586,9,CVAE+ResGCN
CVAE+ResGCN,A6_multi_source,medium_real,15,SRC_STOCK_8_PRICE,REPORT_STRESS,1,1,1,1,1.0,0.8,49.22199249267578,9,CVAE+ResGCN
CVAE+ResGCN,A6_multi_source,medium_real,16,SRC_STOCK_6_PRICE,REPORT_STRESS,1,1,1,1,1.0,0.8,83.64200592041016,9,CVAE+ResGCN
CVAE+ResGCN,A6_multi_source,medium_real,17,SRC_STOCK_10_PRICE,REPORT_STRESS,1,1,1,1,1.0,0.8,40.7862663269043,9,CVAE+ResGCN
CVAE+ResGCN,A6_multi_source,medium_real,18,SRC_STOCK_9_PRICE,REPORT_STRESS,1,1,1,1,1.0,0.8,22.821903228759766,9,CVAE+ResGCN
CVAE+ResGCN,A6_multi_source,medium_real,19,SRC_STOCK_5_PRICE,REPORT_STRESS,1,1,1,1,1.0,0.8,37.66131401062012,9,CVAE+ResGCN
CVAE+ResGCN,A6_multi_source,medium_real,20,SRC_STOCK_9_PRICE,REPORT_STRESS,1,1,1,1,1.0,0.8,25.151968002319336,9,CVAE+ResGCN
CVAE+ResGCN,A6_multi_source,medium_real,21,SRC_STOCK_5_PRICE,REPORT_STRESS,1,1,1,1,1.0,0.8,45.47476768493652,9,CVAE+ResGCN
CVAE+ResGCN,A6_multi_source,medium_real,22,SRC_STOCK_12_PRICE,REPORT_STRESS,3,0,1,1,0.3333333333333333,0.8,34.48605537414551,9,CVAE+ResGCN
CVAE+ResGCN,A6_multi_source,medium_real,23,SRC_STOCK_6_PRICE,REPORT_STRESS,1,1,1,1,1.0,0.8,25.59804916381836,9,CVAE+ResGCN
CVAE+ResGCN,A6_multi_source,medium_real,24,SRC_STOCK_4_PRICE,REPORT_STRESS,1,1,1,1,1.0,0.8,36.32402420043945,9,CVAE+ResGCN
CVAE+ResGCN,A6_multi_source,medium_real,25,SRC_STOCK_2_PRICE,REPORT_STRESS,1,1,1,1,1.0,0.8,36.015987396240234,9,CVAE+ResGCN
CVAE+ResGCN,A6_multi_source,medium_real,26,SRC_STOCK_6_PRICE,REPORT_STRESS,1,1,1,1,1.0,0.8,34.53683853149414,9,CVAE+ResGCN
CVAE+ResGCN,A6_multi_source,medium_real,27,SRC_STOCK_3_PRICE,REPORT_STRESS,2,0,1,1,0.5,0.8,27.242183685302734,9,CVAE+ResGCN
CVAE+ResGCN,A6_multi_source,medium_real,28,SRC_STOCK_7_PRICE,REPORT_STRESS,1,1,1,1,1.0,0.8,32.39703178405762,9,CVAE+ResGCN
CVAE+ResGCN,A6_multi_source,medium_real,29,SRC_STOCK_8_PRICE,REPORT_STRESS,1,1,1,1,1.0,0.8,28.604745864868164,9,CVAE+ResGCN
CVAE+ResGCN,A7_coincidental,medium_real,0,SRC_STOCK_11_PRICE,REPORT_STRESS,2,0,1,1,0.5,0.8,30.202865600585938,9,CVAE+ResGCN
CVAE+ResGCN,A7_coincidental,medium_real,1,SRC_STOCK_6_PRICE,REPORT_STRESS,2,0,1,1,0.5,0.8,33.84113311767578,9,CVAE+ResGCN
CVAE+ResGCN,A7_coincidental,medium_real,2,SRC_STOCK_11_PRICE,REPORT_STRESS,2,0,1,1,0.5,0.8,24.218082427978516,9,CVAE+ResGCN
CVAE+ResGCN,A7_coincidental,medium_real,3,SRC_STOCK_10_PRICE,REPORT_STRESS,2,0,1,1,0.5,0.8,52.02603340148926,9,CVAE+ResGCN
CVAE+ResGCN,A7_coincidental,medium_real,4,SRC_STOCK_9_PRICE,REPORT_STRESS,2,0,1,1,0.5,0.8,35.1099967956543,9,CVAE+ResGCN
CVAE+ResGCN,A7_coincidental,medium_real,5,SRC_STOCK_9_PRICE,REPORT_STRESS,2,0,1,1,0.5,0.8,22.32813835144043,9,CVAE+ResGCN
CVAE+ResGCN,A7_coincidental,medium_real,6,SRC_STOCK_6_PRICE,REPORT_STRESS,2,0,1,1,0.5,0.8,34.77311134338379,9,CVAE+ResGCN
CVAE+ResGCN,A7_coincidental,medium_real,7,SRC_STOCK_12_PRICE,REPORT_STRESS,2,0,1,1,0.5,0.8,34.94977951049805,9,CVAE+ResGCN
CVAE+ResGCN,A7_coincidental,medium_real,8,SRC_STOCK_9_PRICE,REPORT_STRESS,2,0,1,1,0.5,0.8,43.25413703918457,9,CVAE+ResGCN
CVAE+ResGCN,A7_coincidental,medium_real,9,SRC_STOCK_6_PRICE,REPORT_STRESS,2,0,1,1,0.5,0.8,33.740997314453125,9,CVAE+ResGCN
CVAE+ResGCN,A7_coincidental,medium_real,10,SRC_STOCK_10_PRICE,REPORT_STRESS,2,0,1,1,0.5,0.8,31.896114349365234,9,CVAE+ResGCN
CVAE+ResGCN,A7_coincidental,medium_real,11,SRC_STOCK_2_PRICE,REPORT_STRESS,2,0,1,1,0.5,0.8,37.99915313720703,9,CVAE+ResGCN
CVAE+ResGCN,A7_coincidental,medium_real,12,SRC_STOCK_8_PRICE,REPORT_STRESS,2,0,1,1,0.5,0.8,51.41401290893555,9,CVAE+ResGCN
CVAE+ResGCN,A7_coincidental,medium_real,13,SRC_STOCK_11_PRICE,REPORT_STRESS,2,0,1,1,0.5,0.8,30.869722366333008,9,CVAE+ResGCN
CVAE+ResGCN,A7_coincidental,medium_real,14,SRC_STOCK_2_PRICE,REPORT_STRESS,2,0,1,1,0.5,0.8,34.39831733703613,9,CVAE+ResGCN
CVAE+ResGCN,A7_coincidental,medium_real,15,SRC_STOCK_12_PRICE,REPORT_STRESS,2,0,1,1,0.5,0.8,35.20989418029785,9,CVAE+ResGCN
CVAE+ResGCN,A7_coincidental,medium_real,16,SRC_STOCK_7_PRICE,REPORT_STRESS,2,0,1,1,0.5,0.8,43.1981086730957,9,CVAE+ResGCN
CVAE+ResGCN,A7_coincidental,medium_real,17,SRC_STOCK_9_PRICE,REPORT_STRESS,2,0,1,1,0.5,0.8,78.32121849060059,9,CVAE+ResGCN
CVAE+ResGCN,A7_coincidental,medium_real,18,SRC_STOCK_11_PRICE,REPORT_STRESS,2,0,1,1,0.5,0.8,29.983043670654297,9,CVAE+ResGCN
CVAE+ResGCN,A7_coincidental,medium_real,19,SRC_STOCK_8_PRICE,REPORT_STRESS,2,0,1,1,0.5,0.8,60.502052307128906,9,CVAE+ResGCN
CVAE+ResGCN,A7_coincidental,medium_real,20,SRC_STOCK_11_PRICE,REPORT_STRESS,2,0,1,1,0.5,0.8,68.88675689697266,9,CVAE+ResGCN
CVAE+ResGCN,A7_coincidental,medium_real,21,SRC_STOCK_4_PRICE,REPORT_STRESS,2,0,1,1,0.5,0.8,22.94778823852539,9,CVAE+ResGCN
CVAE+ResGCN,A7_coincidental,medium_real,22,SRC_STOCK_10_PRICE,REPORT_STRESS,2,0,1,1,0.5,0.8,35.8729362487793,9,CVAE+ResGCN
CVAE+ResGCN,A7_coincidental,medium_real,23,SRC_STOCK_1_PRICE,REPORT_STRESS,2,0,1,1,0.5,0.8,64.58902359008789,9,CVAE+ResGCN
CVAE+ResGCN,A7_coincidental,medium_real,24,SRC_STOCK_5_PRICE,REPORT_STRESS,2,0,1,1,0.5,0.8,27.762889862060547,9,CVAE+ResGCN
CVAE+ResGCN,A7_coincidental,medium_real,25,SRC_STOCK_7_PRICE,REPORT_STRESS,2,0,1,1,0.5,0.8,35.336971282958984,9,CVAE+ResGCN
CVAE+ResGCN,A7_coincidental,medium_real,26,SRC_STOCK_11_PRICE,REPORT_STRESS,2,0,1,1,0.5,0.8,34.68585014343262,9,CVAE+ResGCN
CVAE+ResGCN,A7_coincidental,medium_real,27,SRC_STOCK_1_PRICE,REPORT_STRESS,2,0,1,1,0.5,0.8,38.828134536743164,9,CVAE+ResGCN
CVAE+ResGCN,A7_coincidental,medium_real,28,SRC_STOCK_8_PRICE,REPORT_STRESS,2,0,1,1,0.5,0.8,57.305097579956055,9,CVAE+ResGCN
CVAE+ResGCN,A7_coincidental,medium_real,29,SRC_STOCK_12_PRICE,REPORT_STRESS,2,0,1,1,0.5,0.8,27.43983268737793,9,CVAE+ResGCN
CVAE+RGCN,A1_source_corruption,medium_real,0,SRC_STOCK_11_PRICE,REPORT_STRESS,1,1,1,1,1.0,0.8,39.02125358581543,9,CVAE+RGCN
CVAE+RGCN,A1_source_corruption,medium_real,1,SRC_STOCK_6_PRICE,REPORT_STRESS,1,1,1,1,1.0,0.8,39.22581672668457,9,CVAE+RGCN
CVAE+RGCN,A1_source_corruption,medium_real,2,SRC_STOCK_11_PRICE,REPORT_STRESS,1,1,1,1,1.0,0.8,28.779983520507812,9,CVAE+RGCN
CVAE+RGCN,A1_source_corruption,medium_real,3,SRC_STOCK_10_PRICE,REPORT_STRESS,1,1,1,1,1.0,0.8,31.389951705932617,9,CVAE+RGCN
CVAE+RGCN,A1_source_corruption,medium_real,4,SRC_STOCK_9_PRICE,REPORT_STRESS,1,1,1,1,1.0,0.8,31.149864196777344,9,CVAE+RGCN
CVAE+RGCN,A1_source_corruption,medium_real,5,SRC_STOCK_9_PRICE,REPORT_STRESS,1,1,1,1,1.0,0.8,42.938947677612305,9,CVAE+RGCN
CVAE+RGCN,A1_source_corruption,medium_real,6,SRC_STOCK_6_PRICE,REPORT_STRESS,1,1,1,1,1.0,0.8,38.661956787109375,9,CVAE+RGCN
CVAE+RGCN,A1_source_corruption,medium_real,7,SRC_STOCK_12_PRICE,REPORT_STRESS,1,1,1,1,1.0,0.8,45.76277732849121,9,CVAE+RGCN
CVAE+RGCN,A1_source_corruption,medium_real,8,SRC_STOCK_9_PRICE,REPORT_STRESS,1,1,1,1,1.0,0.8,41.49675369262695,9,CVAE+RGCN
CVAE+RGCN,A1_source_corruption,medium_real,9,SRC_STOCK_6_PRICE,REPORT_STRESS,1,1,1,1,1.0,0.8,34.32917594909668,9,CVAE+RGCN
CVAE+RGCN,A1_source_corruption,medium_real,10,SRC_STOCK_10_PRICE,REPORT_STRESS,1,1,1,1,1.0,0.8,45.85695266723633,9,CVAE+RGCN
CVAE+RGCN,A1_source_corruption,medium_real,11,SRC_STOCK_2_PRICE,REPORT_STRESS,1,1,1,1,1.0,0.8,45.06516456604004,9,CVAE+RGCN
CVAE+RGCN,A1_source_corruption,medium_real,12,SRC_STOCK_8_PRICE,REPORT_STRESS,1,1,1,1,1.0,0.8,25.192975997924805,9,CVAE+RGCN
CVAE+RGCN,A1_source_corruption,medium_real,13,SRC_STOCK_11_PRICE,REPORT_STRESS,1,1,1,1,1.0,0.8,38.35296630859375,9,CVAE+RGCN
CVAE+RGCN,A1_source_corruption,medium_real,14,SRC_STOCK_2_PRICE,REPORT_STRESS,1,1,1,1,1.0,0.8,25.5889892578125,9,CVAE+RGCN
CVAE+RGCN,A1_source_corruption,medium_real,15,SRC_STOCK_12_PRICE,REPORT_STRESS,1,1,1,1,1.0,0.8,36.253929138183594,9,CVAE+RGCN
CVAE+RGCN,A1_source_corruption,medium_real,16,SRC_STOCK_7_PRICE,REPORT_STRESS,1,1,1,1,1.0,0.8,32.328128814697266,9,CVAE+RGCN
CVAE+RGCN,A1_source_corruption,medium_real,17,SRC_STOCK_9_PRICE,REPORT_STRESS,1,1,1,1,1.0,0.8,27.740001678466797,9,CVAE+RGCN
CVAE+RGCN,A1_source_corruption,medium_real,18,SRC_STOCK_11_PRICE,REPORT_STRESS,1,1,1,1,1.0,0.8,55.17888069152832,9,CVAE+RGCN
CVAE+RGCN,A1_source_corruption,medium_real,19,SRC_STOCK_8_PRICE,REPORT_STRESS,1,1,1,1,1.0,0.8,31.8448543548584,9,CVAE+RGCN
CVAE+RGCN,A1_source_corruption,medium_real,20,SRC_STOCK_11_PRICE,REPORT_STRESS,1,1,1,1,1.0,0.8,34.42192077636719,9,CVAE+RGCN
CVAE+RGCN,A1_source_corruption,medium_real,21,SRC_STOCK_4_PRICE,REPORT_STRESS,1,1,1,1,1.0,0.8,30.97391128540039,9,CVAE+RGCN
CVAE+RGCN,A1_source_corruption,medium_real,22,SRC_STOCK_10_PRICE,REPORT_STRESS,1,1,1,1,1.0,0.8,45.037031173706055,9,CVAE+RGCN
CVAE+RGCN,A1_source_corruption,medium_real,23,SRC_STOCK_1_PRICE,REPORT_STRESS,1,1,1,1,1.0,0.8,34.726858139038086,9,CVAE+RGCN
CVAE+RGCN,A1_source_corruption,medium_real,24,SRC_STOCK_5_PRICE,REPORT_STRESS,1,1,1,1,1.0,0.8,40.315866470336914,9,CVAE+RGCN
CVAE+RGCN,A1_source_corruption,medium_real,25,SRC_STOCK_7_PRICE,REPORT_STRESS,1,1,1,1,1.0,0.8,62.8509521484375,9,CVAE+RGCN
CVAE+RGCN,A1_source_corruption,medium_real,26,SRC_STOCK_11_PRICE,REPORT_STRESS,1,1,1,1,1.0,0.8,52.43992805480957,9,CVAE+RGCN
CVAE+RGCN,A1_source_corruption,medium_real,27,SRC_STOCK_1_PRICE,REPORT_STRESS,1,1,1,1,1.0,0.8,31.69083595275879,9,CVAE+RGCN
CVAE+RGCN,A1_source_corruption,medium_real,28,SRC_STOCK_8_PRICE,REPORT_STRESS,1,1,1,1,1.0,0.8,40.71307182312012,9,CVAE+RGCN
CVAE+RGCN,A1_source_corruption,medium_real,29,SRC_STOCK_12_PRICE,REPORT_STRESS,1,1,1,1,1.0,0.8,18.725156784057617,9,CVAE+RGCN
CVAE+RGCN,A2_etl_logic_error,medium_real,0,ETL_FX_STOCK_11_PRICE,REPORT_STRESS,67,0,0,0,0.014925373134328358,1.0,31.507015228271484,9,CVAE+RGCN
CVAE+RGCN,A2_etl_logic_error,medium_real,1,ETL_FX_STOCK_6_PRICE,REPORT_STRESS,65,0,0,0,0.015384615384615385,1.0,39.0009880065918,9,CVAE+RGCN
CVAE+RGCN,A2_etl_logic_error,medium_real,2,ETL_FX_STOCK_11_PRICE,REPORT_STRESS,68,0,0,0,0.014705882352941176,1.0,35.429954528808594,9,CVAE+RGCN
CVAE+RGCN,A2_etl_logic_error,medium_real,3,ETL_FX_STOCK_10_PRICE,REPORT_STRESS,65,0,0,0,0.015384615384615385,1.0,33.90622138977051,9,CVAE+RGCN
CVAE+RGCN,A2_etl_logic_error,medium_real,4,ETL_FX_STOCK_9_PRICE,REPORT_STRESS,65,0,0,0,0.015384615384615385,1.0,46.19002342224121,9,CVAE+RGCN
CVAE+RGCN,A2_etl_logic_error,medium_real,5,ETL_FX_STOCK_9_PRICE,REPORT_STRESS,67,0,0,0,0.014925373134328358,1.0,42.04082489013672,9,CVAE+RGCN
CVAE+RGCN,A2_etl_logic_error,medium_real,6,ETL_FX_STOCK_6_PRICE,REPORT_STRESS,66,0,0,0,0.015151515151515152,1.0,21.92211151123047,9,CVAE+RGCN
CVAE+RGCN,A2_etl_logic_error,medium_real,7,ETL_FX_STOCK_12_PRICE,REPORT_STRESS,71,0,0,0,0.014084507042253521,1.0,39.82996940612793,9,CVAE+RGCN
CVAE+RGCN,A2_etl_logic_error,medium_real,8,ETL_FX_STOCK_9_PRICE,REPORT_STRESS,69,0,0,0,0.014492753623188406,1.0,20.11394500732422,9,CVAE+RGCN
CVAE+RGCN,A2_etl_logic_error,medium_real,9,ETL_FX_STOCK_6_PRICE,REPORT_STRESS,69,0,0,0,0.014492753623188406,1.0,37.04500198364258,9,CVAE+RGCN
CVAE+RGCN,A2_etl_logic_error,medium_real,10,ETL_FX_STOCK_10_PRICE,REPORT_STRESS,66,0,0,0,0.015151515151515152,1.0,26.96681022644043,9,CVAE+RGCN
CVAE+RGCN,A2_etl_logic_error,medium_real,11,ETL_FX_STOCK_2_PRICE,REPORT_STRESS,68,0,0,0,0.014705882352941176,1.0,27.791976928710938,9,CVAE+RGCN
CVAE+RGCN,A2_etl_logic_error,medium_real,12,ETL_FX_STOCK_8_PRICE,REPORT_STRESS,68,0,0,0,0.014705882352941176,1.0,26.65233612060547,9,CVAE+RGCN
CVAE+RGCN,A2_etl_logic_error,medium_real,13,ETL_FX_STOCK_11_PRICE,REPORT_STRESS,66,0,0,0,0.015151515151515152,1.0,19.88983154296875,9,CVAE+RGCN
CVAE+RGCN,A2_etl_logic_error,medium_real,14,ETL_FX_STOCK_2_PRICE,REPORT_STRESS,66,0,0,0,0.015151515151515152,1.0,33.48803520202637,9,CVAE+RGCN
CVAE+RGCN,A2_etl_logic_error,medium_real,15,ETL_FX_STOCK_12_PRICE,REPORT_STRESS,69,0,0,0,0.014492753623188406,1.0,51.071882247924805,9,CVAE+RGCN
CVAE+RGCN,A2_etl_logic_error,medium_real,16,ETL_FX_STOCK_7_PRICE,REPORT_STRESS,66,0,0,0,0.015151515151515152,1.0,39.13068771362305,9,CVAE+RGCN
CVAE+RGCN,A2_etl_logic_error,medium_real,17,ETL_FX_STOCK_9_PRICE,REPORT_STRESS,65,0,0,0,0.015384615384615385,1.0,45.9897518157959,9,CVAE+RGCN
CVAE+RGCN,A2_etl_logic_error,medium_real,18,ETL_FX_STOCK_11_PRICE,REPORT_STRESS,66,0,0,0,0.015151515151515152,1.0,29.652118682861328,9,CVAE+RGCN
CVAE+RGCN,A2_etl_logic_error,medium_real,19,ETL_FX_STOCK_8_PRICE,REPORT_STRESS,66,0,0,0,0.015151515151515152,1.0,53.5428524017334,9,CVAE+RGCN
CVAE+RGCN,A2_etl_logic_error,medium_real,20,ETL_FX_STOCK_11_PRICE,REPORT_STRESS,68,0,0,0,0.014705882352941176,1.0,46.484947204589844,9,CVAE+RGCN
CVAE+RGCN,A2_etl_logic_error,medium_real,21,ETL_FX_STOCK_4_PRICE,REPORT_STRESS,68,0,0,0,0.014705882352941176,1.0,40.81892967224121,9,CVAE+RGCN
CVAE+RGCN,A2_etl_logic_error,medium_real,22,ETL_FX_STOCK_10_PRICE,REPORT_STRESS,65,0,0,0,0.015384615384615385,1.0,32.99307823181152,9,CVAE+RGCN
CVAE+RGCN,A2_etl_logic_error,medium_real,23,ETL_FX_STOCK_1_PRICE,REPORT_STRESS,63,0,0,0,0.015873015873015872,1.0,32.36699104309082,9,CVAE+RGCN
CVAE+RGCN,A2_etl_logic_error,medium_real,24,ETL_FX_STOCK_5_PRICE,REPORT_STRESS,66,0,0,0,0.015151515151515152,1.0,32.35602378845215,9,CVAE+RGCN
CVAE+RGCN,A2_etl_logic_error,medium_real,25,ETL_FX_STOCK_7_PRICE,REPORT_STRESS,69,0,0,0,0.014492753623188406,1.0,25.6040096282959,9,CVAE+RGCN
CVAE+RGCN,A2_etl_logic_error,medium_real,26,ETL_FX_STOCK_11_PRICE,REPORT_STRESS,66,0,0,0,0.015151515151515152,1.0,28.92589569091797,9,CVAE+RGCN
CVAE+RGCN,A2_etl_logic_error,medium_real,27,ETL_FX_STOCK_1_PRICE,REPORT_STRESS,67,0,0,0,0.014925373134328358,1.0,56.19406700134277,9,CVAE+RGCN
CVAE+RGCN,A2_etl_logic_error,medium_real,28,ETL_FX_STOCK_8_PRICE,REPORT_STRESS,68,0,0,0,0.014705882352941176,1.0,28.37991714477539,9,CVAE+RGCN
CVAE+RGCN,A2_etl_logic_error,medium_real,29,ETL_FX_STOCK_12_PRICE,REPORT_STRESS,70,0,0,0,0.014285714285714285,1.0,53.65180969238281,9,CVAE+RGCN
CVAE+RGCN,A3_feature_calc_error,medium_real,0,FEAT_VOL20_STOCK_11_PRICE,REPORT_STRESS,1,1,1,1,1.0,0.8,41.65482521057129,9,CVAE+RGCN
CVAE+RGCN,A3_feature_calc_error,medium_real,1,FEAT_VOL20_STOCK_6_PRICE,REPORT_STRESS,1,1,1,1,1.0,0.8,64.27693367004395,9,CVAE+RGCN
CVAE+RGCN,A3_feature_calc_error,medium_real,2,FEAT_VOL20_STOCK_11_PRICE,REPORT_STRESS,1,1,1,1,1.0,0.8,37.73689270019531,9,CVAE+RGCN
CVAE+RGCN,A3_feature_calc_error,medium_real,3,FEAT_VOL20_STOCK_10_PRICE,REPORT_STRESS,65,0,0,0,0.015384615384615385,1.0,38.826942443847656,9,CVAE+RGCN
CVAE+RGCN,A3_feature_calc_error,medium_real,4,FEAT_VOL20_STOCK_9_PRICE,REPORT_STRESS,1,1,1,1,1.0,0.8,31.5399169921875,9,CVAE+RGCN
CVAE+RGCN,A3_feature_calc_error,medium_real,5,FEAT_VOL20_STOCK_9_PRICE,REPORT_STRESS,65,0,0,0,0.015384615384615385,1.0,24.188756942749023,9,CVAE+RGCN
CVAE+RGCN,A3_feature_calc_error,medium_real,6,FEAT_VOL20_STOCK_6_PRICE,REPORT_STRESS,1,1,1,1,1.0,0.8,54.38804626464844,9,CVAE+RGCN
CVAE+RGCN,A3_feature_calc_error,medium_real,7,FEAT_VOL20_STOCK_12_PRICE,REPORT_STRESS,1,1,1,1,1.0,0.8,30.176162719726562,9,CVAE+RGCN
CVAE+RGCN,A3_feature_calc_error,medium_real,8,FEAT_VOL20_STOCK_9_PRICE,REPORT_STRESS,1,1,1,1,1.0,0.8,29.73008155822754,9,CVAE+RGCN
CVAE+RGCN,A3_feature_calc_error,medium_real,9,FEAT_VOL20_STOCK_6_PRICE,REPORT_STRESS,1,1,1,1,1.0,0.8,31.172990798950195,9,CVAE+RGCN
CVAE+RGCN,A3_feature_calc_error,medium_real,10,FEAT_VOL20_STOCK_10_PRICE,REPORT_STRESS,65,0,0,0,0.015384615384615385,1.0,21.38996124267578,9,CVAE+RGCN
CVAE+RGCN,A3_feature_calc_error,medium_real,11,FEAT_VOL20_STOCK_2_PRICE,REPORT_STRESS,67,0,0,0,0.014925373134328358,1.0,33.04314613342285,9,CVAE+RGCN
CVAE+RGCN,A3_feature_calc_error,medium_real,12,FEAT_VOL20_STOCK_8_PRICE,REPORT_STRESS,1,1,1,1,1.0,0.8,47.81389236450195,9,CVAE+RGCN
CVAE+RGCN,A3_feature_calc_error,medium_real,13,FEAT_VOL20_STOCK_11_PRICE,REPORT_STRESS,1,1,1,1,1.0,0.8,65.94491004943848,9,CVAE+RGCN
CVAE+RGCN,A3_feature_calc_error,medium_real,14,FEAT_VOL20_STOCK_2_PRICE,REPORT_STRESS,65,0,0,0,0.015384615384615385,1.0,31.829118728637695,9,CVAE+RGCN
CVAE+RGCN,A3_feature_calc_error,medium_real,15,FEAT_VOL20_STOCK_12_PRICE,REPORT_STRESS,1,1,1,1,1.0,0.8,41.62001609802246,9,CVAE+RGCN
CVAE+RGCN,A3_feature_calc_error,medium_real,16,FEAT_VOL20_STOCK_7_PRICE,REPORT_STRESS,1,1,1,1,1.0,0.8,33.60795974731445,9,CVAE+RGCN
CVAE+RGCN,A3_feature_calc_error,medium_real,17,FEAT_VOL20_STOCK_9_PRICE,REPORT_STRESS,1,1,1,1,1.0,0.8,35.18319129943848,9,CVAE+RGCN
CVAE+RGCN,A3_feature_calc_error,medium_real,18,FEAT_VOL20_STOCK_11_PRICE,REPORT_STRESS,1,1,1,1,1.0,0.8,32.00578689575195,9,CVAE+RGCN
CVAE+RGCN,A3_feature_calc_error,medium_real,19,FEAT_VOL20_STOCK_8_PRICE,REPORT_STRESS,1,1,1,1,1.0,0.8,32.06610679626465,9,CVAE+RGCN
CVAE+RGCN,A3_feature_calc_error,medium_real,20,FEAT_VOL20_STOCK_11_PRICE,REPORT_STRESS,1,1,1,1,1.0,0.8,24.51300621032715,9,CVAE+RGCN
CVAE+RGCN,A3_feature_calc_error,medium_real,21,FEAT_VOL20_STOCK_4_PRICE,REPORT_STRESS,63,0,0,0,0.015873015873015872,1.0,37.92691230773926,9,CVAE+RGCN
CVAE+RGCN,A3_feature_calc_error,medium_real,22,FEAT_VOL20_STOCK_10_PRICE,REPORT_STRESS,63,0,0,0,0.015873015873015872,1.0,35.935163497924805,9,CVAE+RGCN
CVAE+RGCN,A3_feature_calc_error,medium_real,23,FEAT_VOL20_STOCK_1_PRICE,REPORT_STRESS,1,1,1,1,1.0,0.8,31.73995018005371,9,CVAE+RGCN
CVAE+RGCN,A3_feature_calc_error,medium_real,24,FEAT_VOL20_STOCK_5_PRICE,REPORT_STRESS,67,0,0,0,0.014925373134328358,1.0,29.42204475402832,9,CVAE+RGCN
CVAE+RGCN,A3_feature_calc_error,medium_real,25,FEAT_VOL20_STOCK_7_PRICE,REPORT_STRESS,1,1,1,1,1.0,0.8,36.82374954223633,9,CVAE+RGCN
CVAE+RGCN,A3_feature_calc_error,medium_real,26,FEAT_VOL20_STOCK_11_PRICE,REPORT_STRESS,1,1,1,1,1.0,0.8,29.229164123535156,9,CVAE+RGCN
