method,anomaly_type,pipeline_size,trial,true_root_cause,target_node,rank,top1,top3,top5,reciprocal_rank,false_rc_rate_k5,elapsed_ms,convergence_iters
blend_a00+APA+ResGCN,A4_aggregation_error,medium_real,14,FEAT_SECTOR_A,REPORT_LIMIT,114,0,0,0,0.008771929824561403,1.0,1.4481544494628906,9
blend_a00+APA+ResGCN,A4_aggregation_error,medium_real,15,FEAT_SECTOR_B,REPORT_LIMIT,105,0,0,0,0.009523809523809525,1.0,1.4810562133789062,9
blend_a00+APA+ResGCN,A4_aggregation_error,medium_real,16,FEAT_SECTOR_B,REPORT_LIMIT,124,0,0,0,0.008064516129032258,1.0,1.4569759368896484,9
blend_a00+APA+ResGCN,A4_aggregation_error,medium_real,17,FEAT_SECTOR_B,REPORT_LIMIT,117,0,0,0,0.008547008547008548,1.0,1.4338493347167969,9
blend_a00+APA+ResGCN,A4_aggregation_error,medium_real,18,FEAT_SECTOR_B,REPORT_LIMIT,105,0,0,0,0.009523809523809525,1.0,1.405954360961914,9
blend_a00+APA+ResGCN,A4_aggregation_error,medium_real,19,FEAT_SECTOR_B,REPORT_LIMIT,124,0,0,0,0.008064516129032258,1.0,1.4338493347167969,9
blend_a00+APA+ResGCN,A4_aggregation_error,medium_real,20,FEAT_SECTOR_B,REPORT_LIMIT,105,0,0,0,0.009523809523809525,1.0,1.4848709106445312,9
blend_a00+APA+ResGCN,A4_aggregation_error,medium_real,21,FEAT_SECTOR_A,REPORT_LIMIT,114,0,0,0,0.008771929824561403,1.0,1.44195556640625,9
blend_a00+APA+ResGCN,A4_aggregation_error,medium_real,22,FEAT_SECTOR_B,REPORT_LIMIT,117,0,0,0,0.008547008547008548,1.0,1.4011859893798828,9
blend_a00+APA+ResGCN,A4_aggregation_error,medium_real,23,FEAT_SECTOR_A,REPORT_LIMIT,114,0,0,0,0.008771929824561403,1.0,1.466989517211914,9
blend_a00+APA+ResGCN,A4_aggregation_error,medium_real,24,FEAT_SECTOR_A,REPORT_LIMIT,120,0,0,0,0.008333333333333333,1.0,1.3890266418457031,9
blend_a00+APA+ResGCN,A4_aggregation_error,medium_real,25,FEAT_SECTOR_B,REPORT_LIMIT,124,0,0,0,0.008064516129032258,1.0,1.4650821685791016,9
blend_a00+APA+ResGCN,A4_aggregation_error,medium_real,26,FEAT_SECTOR_B,REPORT_LIMIT,105,0,0,0,0.009523809523809525,1.0,1.4379024505615234,9
blend_a00+APA+ResGCN,A4_aggregation_error,medium_real,27,FEAT_SECTOR_A,REPORT_LIMIT,114,0,0,0,0.008771929824561403,1.0,1.4348030090332031,9
blend_a00+APA+ResGCN,A4_aggregation_error,medium_real,28,FEAT_SECTOR_B,REPORT_LIMIT,124,0,0,0,0.008064516129032258,1.0,1.4619827270507812,9
blend_a00+APA+ResGCN,A4_aggregation_error,medium_real,29,FEAT_SECTOR_B,REPORT_LIMIT,105,0,0,0,0.009523809523809525,1.0,1.4400482177734375,9
blend_a00+APA+ResGCN,A5_downstream_masking,medium_real,0,SRC_STOCK_11_PRICE,REPORT_LIMIT,6,0,0,0,0.16666666666666666,1.0,1.3780593872070312,9
blend_a00+APA+ResGCN,A5_downstream_masking,medium_real,1,SRC_STOCK_6_PRICE,REPORT_LIMIT,4,0,0,1,0.25,0.8,1.3649463653564453,9
blend_a00+APA+ResGCN,A5_downstream_masking,medium_real,2,SRC_STOCK_11_PRICE,REPORT_LIMIT,4,0,0,1,0.25,0.8,1.377105712890625,9
blend_a00+APA+ResGCN,A5_downstream_masking,medium_real,3,SRC_STOCK_10_PRICE,REPORT_LIMIT,4,0,0,1,0.25,0.8,1.3911724090576172,9
blend_a00+APA+ResGCN,A5_downstream_masking,medium_real,4,SRC_STOCK_9_PRICE,REPORT_LIMIT,1,1,1,1,1.0,0.8,1.3821125030517578,9
blend_a00+APA+ResGCN,A5_downstream_masking,medium_real,5,SRC_STOCK_9_PRICE,REPORT_LIMIT,1,1,1,1,1.0,0.8,1.383066177368164,9
blend_a00+APA+ResGCN,A5_downstream_masking,medium_real,6,SRC_STOCK_6_PRICE,REPORT_LIMIT,4,0,0,1,0.25,0.8,1.4009475708007812,9
blend_a00+APA+ResGCN,A5_downstream_masking,medium_real,7,SRC_STOCK_12_PRICE,REPORT_LIMIT,2,0,1,1,0.5,0.8,1.3849735260009766,9
blend_a00+APA+ResGCN,A5_downstream_masking,medium_real,8,SRC_STOCK_9_PRICE,REPORT_LIMIT,1,1,1,1,1.0,0.8,1.4328956604003906,9
blend_a00+APA+ResGCN,A5_downstream_masking,medium_real,9,SRC_STOCK_6_PRICE,REPORT_LIMIT,4,0,0,1,0.25,0.8,1.428842544555664,9
blend_a00+APA+ResGCN,A5_downstream_masking,medium_real,10,SRC_STOCK_10_PRICE,REPORT_LIMIT,4,0,0,1,0.25,0.8,1.3921260833740234,9
blend_a00+APA+ResGCN,A5_downstream_masking,medium_real,11,SRC_STOCK_2_PRICE,REPORT_LIMIT,4,0,0,1,0.25,0.8,1.3849735260009766,9
blend_a00+APA+ResGCN,A5_downstream_masking,medium_real,12,SRC_STOCK_8_PRICE,REPORT_LIMIT,4,0,0,1,0.25,0.8,1.3840198516845703,9
blend_a00+APA+ResGCN,A5_downstream_masking,medium_real,13,SRC_STOCK_11_PRICE,REPORT_LIMIT,25,0,0,0,0.04,1.0,1.4219284057617188,9
blend_a00+APA+ResGCN,A5_downstream_masking,medium_real,14,SRC_STOCK_2_PRICE,REPORT_LIMIT,4,0,0,1,0.25,0.8,1.4047622680664062,9
blend_a00+APA+ResGCN,A5_downstream_masking,medium_real,15,SRC_STOCK_12_PRICE,REPORT_LIMIT,2,0,1,1,0.5,0.8,1.4030933380126953,9
blend_a00+APA+ResGCN,A5_downstream_masking,medium_real,16,SRC_STOCK_7_PRICE,REPORT_LIMIT,4,0,0,1,0.25,0.8,1.3887882232666016,9
blend_a00+APA+ResGCN,A5_downstream_masking,medium_real,17,SRC_STOCK_9_PRICE,REPORT_LIMIT,1,1,1,1,1.0,0.8,1.416921615600586,9
blend_a00+APA+ResGCN,A5_downstream_masking,medium_real,18,SRC_STOCK_11_PRICE,REPORT_LIMIT,25,0,0,0,0.04,1.0,1.416921615600586,9
blend_a00+APA+ResGCN,A5_downstream_masking,medium_real,19,SRC_STOCK_8_PRICE,REPORT_LIMIT,4,0,0,1,0.25,0.8,1.4491081237792969,9
blend_a00+APA+ResGCN,A5_downstream_masking,medium_real,20,SRC_STOCK_11_PRICE,REPORT_LIMIT,25,0,0,0,0.04,1.0,1.425027847290039,9
blend_a00+APA+ResGCN,A5_downstream_masking,medium_real,21,SRC_STOCK_4_PRICE,REPORT_LIMIT,4,0,0,1,0.25,0.8,1.3687610626220703,9
blend_a00+APA+ResGCN,A5_downstream_masking,medium_real,22,SRC_STOCK_10_PRICE,REPORT_LIMIT,4,0,0,1,0.25,0.8,1.3892650604248047,9
blend_a00+APA+ResGCN,A5_downstream_masking,medium_real,23,SRC_STOCK_1_PRICE,REPORT_LIMIT,6,0,0,0,0.16666666666666666,1.0,1.4221668243408203,9
blend_a00+APA+ResGCN,A5_downstream_masking,medium_real,24,SRC_STOCK_5_PRICE,REPORT_LIMIT,4,0,0,1,0.25,0.8,1.377105712890625,9
blend_a00+APA+ResGCN,A5_downstream_masking,medium_real,25,SRC_STOCK_7_PRICE,REPORT_LIMIT,4,0,0,1,0.25,0.8,1.415252685546875,9
blend_a00+APA+ResGCN,A5_downstream_masking,medium_real,26,SRC_STOCK_11_PRICE,REPORT_LIMIT,25,0,0,0,0.04,1.0,1.4040470123291016,9
blend_a00+APA+ResGCN,A5_downstream_masking,medium_real,27,SRC_STOCK_1_PRICE,REPORT_LIMIT,35,0,0,0,0.02857142857142857,1.0,1.3859272003173828,9
blend_a00+APA+ResGCN,A5_downstream_masking,medium_real,28,SRC_STOCK_8_PRICE,REPORT_LIMIT,4,0,0,1,0.25,0.8,1.4100074768066406,9
blend_a00+APA+ResGCN,A5_downstream_masking,medium_real,29,SRC_STOCK_12_PRICE,REPORT_LIMIT,2,0,1,1,0.5,0.8,1.377105712890625,9
blend_a00+APA+ResGCN,A6_multi_source,medium_real,0,SRC_STOCK_8_PRICE,REPORT_LIMIT,2,0,1,1,0.5,0.8,1.4109611511230469,9
blend_a00+APA+ResGCN,A6_multi_source,medium_real,1,SRC_STOCK_6_PRICE,REPORT_LIMIT,2,0,1,1,0.5,0.8,1.4090538024902344,9
